video_trending_country,trending_year,trending_month,video_title,video_category_id,channel_title,video_view_count,video_like_count,video_comment_count,video_duration,trending_appearances
Saudi Arabia,2025,3,الحسن عادل - ياحلاوة رمضان [2025] | Alhassan Adel - Ya 7alawet Ramadan,Music,Alhassan adel,11546653,233181,18843,PT2M55S,31
Saudi Arabia,2025,4,Fadel Chaker - Hawa Aljnoub | فضل شاكر - هوى الجنوب | 2025,Music,Fadel Chaker,6368461,52632,6630,PT4M29S,29
Saudi Arabia,2025,5,A.L.A - Makina feat. Mootjeyek (Official Music Video),Music,A.L.A,11694780,159000,4378,PT4M7S,31
Saudi Arabia,2025,6,Housefull 5 | Official Trailer | Sajid Nadiadwala | Tarun Mansukhani | In Cinemas on 6th June 2025,Entertainment,NadiadwalaGrandson,28969807,596972,37168,PT3M53S,30
Saudi Arabia,2025,7,BABYMONSTER - ‘HOT SAUCE’ M/V,People & Blogs,BABYMONSTER,96291096,844478,73164,PT2M35S,22
Saudi Arabia,2025,8,Fadel Chaker - Sahak Isho2  | 2025 | فضل شاكر - صحاك الشوق,Music,Fadel Chaker,18220239,300783,39130,PT4M2S,7
Saudi Arabia,2025,9,نادر الشراري - يالسعودي | اليوم الوطني 95 ( فيديو كليب ) | 2025,Music,نادر الشراري,2363162,28290,4359,PT5M33S,7
Saudi Arabia,2025,10,كلاش | أرملة الألفا | ( Official Video ) Klash,Music,KlashFans,3534916,158499,26837,PT6M16S,8
Saudi Arabia,2025,11,فالح بن فصلا - الجمال الطاغي (حصرياً) | 2025,Music,Faleh Bin Fasla | فالح بن فصلا,487118,6579,417,PT3M38S,7
Saudi Arabia,2025,12,سلومو | اسمع الحقيقه | كش مات | SLOW MOE,Music,SLOW MOE,2591641,111234,25687,PT4M43S,7
Saudi Arabia,2026,1,Klash | تروما | جابها لنفسه | Official Video,Music,KlashFans,2289544,93505,17470,PT5M10S,8
Saudi Arabia,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228402,13895,PT21M57S,2
Senegal,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463686,7170,PT19S,18
Senegal,2024,11,Viviane Chidid  - Zero to Hero,Music,Viviane Chidid Officiel,1241273,36834,1560,PT3M33S,30
Senegal,2024,12,Iss 814 | ALLER AK RETOUR (B.O. Cœurs Brisés) [Visualizer],Music,Iss 814,1019507,16457,471,PT2M39S,31
Senegal,2025,1,how SQUID GAME translated to ur language? 🦑 #squidgame,Entertainment,Andrey Grechka,116048276,2913702,6169,PT20S,30
Senegal,2025,2,Ceazy Wife&Husband 😂😂 Tom&Jerry 😂 End Twist 😂 #shorts,Entertainment,Asha unni,91192258,1357189,1360,PT40S,28
Senegal,2025,3,Tom 🍓 Jerry (Soumya&Ammu)Real End Twist😍🎈 #shorts #viral #v5familyshow,Entertainment,V5 Family Show,88310855,1488217,928,PT1M,30
Senegal,2025,4,FAKE HALLOWEEN PRANK KNIFE,Entertainment,MasomkaMagic,74238732,1873308,1149,PT21S,29
Senegal,2025,5,Wally B. Seck - Je t’aime (Clip Officiel),Music,Wally B. Seck,7661594,91957,3605,PT3M17S,31
Senegal,2025,6,Bass Thioung - Vis ta Vie (Clip Officiel),Music,Bass Thioung,4128970,48079,1017,PT3M46S,30
Senegal,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847562,3882677,10634,PT17S,22
Senegal,2025,8,Chris Brown - Holy Blindfold (Official Video),Music,ChrisBrownVEVO,6002462,193874,11838,PT3M21S,31
Senegal,2025,9,"Jahman X-press - ARVA feat. Souleymane Faye, Soda Mama & Kine Lam (clip officiel)",Music,Jahman X-Press,15401161,175448,8875,PT5M6S,30
Senegal,2025,10,La Fouine & Himra – Légendes (Clip Officiel),Music,La Fouine,8172292,226020,18954,PT3M9S,30
Senegal,2025,11,Ninho - Skywalker Haze | A COLORS SHOW,Music,COLORS,3363236,85277,3776,PT3M5S,30
Senegal,2025,12,CENTRAL CEE - BOOGA (MUSIC VIDEO),Music,Central Cee,4571405,174105,8452,PT1M51S,31
Senegal,2026,1,VJ - Sai Sai,Music,VJ,2780461,24611,522,PT3M41S,31
Senegal,2026,2,Dave - Raindance (ft. Tems),Music,Santan Dave,26110769,455270,10905,PT3M41S,2
Serbia,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463764,7170,PT19S,19
Serbia,2024,11,SANDRA AFRIKA & MC STOJAN - CAK CAK (OFFICIAL VIDEO),Entertainment,Sandra Afrika,6265158,32049,1810,PT2M44S,29
Serbia,2024,12,Crni Cerak - CC #4 (Official Video),Music,Crni Cerak TV,2396029,28678,871,PT2M59S,31
Serbia,2025,1,DESINGERICA - MRKAVACC (OFFICIAL VIDEO),People & Blogs,Desingerica,2023453,28469,1330,PT2M13S,31
Serbia,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432415,,6064,PT31S,28
Serbia,2025,3,Senidah - Moj Si High,Music,Bassivity Digital,1562759,12921,553,PT4M,31
Serbia,2025,4,RASTA - TAJLAND (OFFICIAL VIDEO),Music,Balkaton Gang,9867880,48030,810,PT2M53S,29
Serbia,2025,5,Jala Brat & Buba Corelli & Gims - Don Diego (RMX),Music,IMPERIA,4634172,39854,1193,PT2M9S,31
Serbia,2025,6,SAJFER X CORONA - OCOLOCO (Anima Part II),Entertainment,KODEKS,2929265,12086,2064,PT2M12S,30
Serbia,2025,7,Teodora - 101 ZMIJA feat. Jala Brat (Official Video),Music,SevenSky,6201041,34528,1197,PT3M6S,30
Serbia,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Serbia,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906831,40445,PT5M4S,30
Serbia,2025,10,I Spent $5000 Beating Steal A Brainrot,Gaming,LazarLazar,7801360,133887,6037,PT17M15S,30
Serbia,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907597,42949,PT3M27S,30
Serbia,2025,12,CENTRAL CEE - BOOGA (MUSIC VIDEO),Music,Central Cee,4571405,174105,8452,PT1M51S,31
Serbia,2026,1,99 NOĆI U LEDENOJ ŠUMI,Comedy,Novke,760835,16264,1009,PT28M8S,31
Serbia,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317132,58603,PT3M33S,2
Singapore,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463595,7170,PT19S,19
Singapore,2024,11,BABYMONSTER - 'DRIP' M/V,People & Blogs,BABYMONSTER,126666549,1994159,91171,PT3M7S,29
Singapore,2024,12,This Slinky Can Walk Forever!,Science & Technology,Mark Rober,161578407,7877536,7310,PT1M15S,28
Singapore,2025,1,【愛呀恭喜你】2025 最好玩新年歌《培永 林明禎 TOMATO + 神秘國寶巨星》(Prod. by JSAW) OFFICIAL MV 4K,Music,培永 Phei Yong,7380513,53536,2693,PT4M31S,28
Singapore,2025,2,Lady Gaga - Abracadabra (Official Music Video),Music,LadyGagaVEVO,62725891,2265038,144153,PT4M30S,25
Singapore,2025,3,"Haha, are children's brains so good now?# Mother and Child Daily# Family Fun# Life Tips# Parent-Chi",People & Blogs,Little Yang Show,74784736,1537987,3016,PT37S,29
Singapore,2025,4,Prepared father anticipates baby’s next move,People & Blogs,Daily Mail Cute,56280816,2679104,8214,PT19S,26
Singapore,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,112080502,4770196,3464,PT44S,28
Singapore,2025,6,Muththa Mazhai - Chinmayi Performance | Thug Life | Kamal Haasan | Mani Ratnam | STR | AR Rahman,Music,Saregama Tamil,52666405,709028,32956,PT4M,30
Singapore,2025,7,BABYMONSTER - ‘HOT SAUCE’ M/V,People & Blogs,BABYMONSTER,114452904,880918,77192,PT2M35S,30
Singapore,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Singapore,2025,9,ZEROBASEONE (제로베이스원) 'ICONIK' MV,Music,ZEROBASEONE,51865928,207723,28859,PT3M14S,30
Singapore,2025,10,Rizky Febian & Adrian Khalif - Alamak (Official Lyric Video),Music,Emotion Entertainment,26623595,214623,7453,PT3M42S,28
Singapore,2025,11,Ikkis - Official Trailer | In Cinemas Worldwide This Christmas | 25th December 2025,Entertainment,Maddock Films,22084330,368832,34980,PT2M40S,30
Singapore,2025,12,BAROTA (MUSIC VIDEO) SIDHU MOOSE WALA | THE KIDD | LATEST PUNJABI SONGS 2025,Music,Sidhu Moose Wala,59727414,2596126,6303599,PT5M19S,31
Singapore,2026,1,"Mega Victory Mass Lyrical | Mana ShankaraVaraPrasad Garu | Chiranjeevi,Venkatesh | Anil R |Bheems",Music,T-Series Telugu,26597430,159660,5320,PT3M16S,31
Singapore,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317127,58601,PT3M33S,2
Slovakia,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463752,7170,PT19S,19
Slovakia,2024,11,The Game of Life🎮,Entertainment,ISSEI / いっせい,72176793,2686643,4173,PT15S,30
Slovakia,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,146635779,3566050,7693,PT18S,31
Slovakia,2025,1,Rene Rendy & Cico Band - Cigánka |Official Video|,Music,RendyCico TV,675358,4942,227,PT4M7S,29
Slovakia,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432374,,6064,PT31S,28
Slovakia,2025,3,"KALI, KAROL DUCHOŇ, PETER PANN - PRE VÁS HRÁM",Music,KALI RECORDS,1622579,15841,413,PT2M39S,31
Slovakia,2025,4,Separ ft. DMS - AENE /prod. SMART/ |Official Audio|,Music,DMS RECORDS,1044353,10233,176,PT4M56S,28
Slovakia,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114869424,4863951,3519,PT44S,30
Slovakia,2025,6,Ektor - PTSD (OFFICIAL VIDEO),Music,EktorTV,1206564,22251,952,PT2M51S,30
Slovakia,2025,7,SIMA - SORRY (prod.Gajlo & H0wdy),Music,SIMA Official,1055556,10596,326,PT3M6S,29
Slovakia,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Slovakia,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906831,40445,PT5M4S,30
Slovakia,2025,10,100 Days X-Raying on my Friend's Server,Gaming,Yeah Jaron,5041817,126295,5729,PT36M55S,30
Slovakia,2025,11,Stranger Things 5 | Official Trailer | Netflix,Entertainment,Netflix,21383631,706225,35579,PT2M55S,30
Slovakia,2025,12,CENTRAL CEE - BOOGA (MUSIC VIDEO),Music,Central Cee,4571405,174105,8452,PT1M51S,31
Slovakia,2026,1,Nótár Mary X Kis Grófo-Ó Mami (Official Music Video),Music,Nótár Mary Official,524318,6977,134,PT3M11S,31
Slovakia,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317132,58603,PT3M33S,2
Slovenia,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184320109,3463758,7170,PT19S,19
Slovenia,2024,11,How Strong is Tin Foil? 💪,Entertainment,Brianna,80424459,1367795,1514,PT25S,30
Slovenia,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818438,105232,PT22M45S,31
Slovenia,2025,1,You've Never Seen Hoops Like These 🏀,Sports,Red Bull,107913165,4469992,8058,PT46S,31
Slovenia,2025,2,Don’t try this trick with a Squid Game Soldier 😉 #squidgame,Entertainment,Andrey Grechka,194722130,3566323,4769,PT15S,28
Slovenia,2025,3,Trying to keep a clean house with a toddler.,Comedy,Daniel LaBelle,146440555,2671195,6210,PT45S,31
Slovenia,2025,4,"Last to Breathe Wins $1,000!",People & Blogs,Stokes Twins,146983515,3542265,10319,PT36S,29
Slovenia,2025,5,Dad has to use tweezers to remove a pony bead from his daughter's nose!,Entertainment,BVIRAL,43769103,396393,356,PT14S,31
Slovenia,2025,6,"$3,000 RC vs Car!",People & Blogs,RCDriftTok,90606016,1922884,2315,PT19S,30
Slovenia,2025,7,Meda & Gold AG - Moj Kosovë,Music,MEDA,2829253,9824,371,PT3M4S,31
Slovenia,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Slovenia,2025,9,Sabrina Carpenter - Tears (Official Video),Music,SabrinaCarpenterVEVO,39425431,906831,40445,PT5M4S,30
Slovenia,2025,10,I Spent $5000 Beating Steal A Brainrot,Gaming,LazarLazar,7801360,133887,6037,PT17M15S,30
Slovenia,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907597,42949,PT3M27S,30
Slovenia,2025,12,CENTRAL CEE - BOOGA (MUSIC VIDEO),Music,Central Cee,4571405,174105,8452,PT1M51S,31
Slovenia,2026,1,99 NOĆI U LEDENOJ ŠUMI,Comedy,Novke,760835,16264,1009,PT28M8S,31
Slovenia,2026,2,Bruno Mars - I Just Might [Official Music Video],Music,Bruno Mars,57213771,1317132,58603,PT3M33S,2
South Africa,2024,10,小蚂蚁会选到什么呢！#火影忍者 #佐助 #家庭,People & Blogs,火影忍者一家,126658020,2506784,1616,PT47S,19
South Africa,2024,11,WanitwaMos x Nkosazana Daughter & Master KG -Mfazi We Phepha (feat.BigZulu & ZeeNxumalo) Music Video,Music,Wanitwa Mos Entertainment,5853239,38056,1309,PT4M10S,29
South Africa,2024,12,Tuna 🍣 ​⁠@patrickzeinali ​⁠@ChefRush,Howto & Style,albert_cancook,186553696,5456244,9368,PT48S,30
South Africa,2025,1,He was confident he'd figured out HOW to BEAT Tyson. But Mike brought him back to reality #shorts,Sports,"This is MMA, baby",35853832,1175882,8236,PT1M9S,29
South Africa,2025,2,Winky D - Siya,Music,winkyonline,1696882,62019,10939,PT3M12S,27
South Africa,2025,3,Still surprising mom with magic ✨,Comedy,Mr. Clabik,48994791,932462,3066,PT10S,28
South Africa,2025,4,Prepared father anticipates baby’s next move,People & Blogs,Daily Mail Cute,56512906,2685720,8259,PT19S,27
South Africa,2025,5,Shandesh & Mvzzle - Sdudla or Slender (Official Music Video),Music,Shandesh Music,3895772,,1127,PT3M44S,29
South Africa,2025,6,How To Choose Hot Pot Date Night! Pt.2,Entertainment,Jojo Sim,215597829,5737488,9906,PT1M19S,26
South Africa,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847445,3882668,10634,PT17S,22
South Africa,2025,8,Uyoncengwa Unyoko,Music,Umafikizolo - Topic,5057906,77307,2800,PT4M20S,31
South Africa,2025,9,Makhadzi Entertainment - Sesi Ka Rose(Official Audio) Ft. Dr Skaro,Music,Makhadzi,2053634,13276,1414,PT4M27S,27
South Africa,2025,10,Makhadzi Entertainment - Sesi Ka Rose(Official Music Video) Ft. Dr Skaro,Music,Makhadzi,2656761,28257,918,PT4M27S,27
South Africa,2025,11,Mabalabala,Music,Officixl RSA - Topic,2169267,37609,438,PT6M47S,24
South Africa,2025,12,Dubai,Music,Mthandeni Sk - Topic,3054161,68775,0,PT4M31S,30
South Africa,2026,1,"Dibiri Dikae (feat. KayGee Muziq, Ras Chief, Double DB, Tkay Music, Skxyy, EzzyMusica & DJ Kgauza)",Music,SdoDiroba - Topic,546258,16335,0,PT6M17S,27
South Africa,2026,2,Masters of The Universe – Official Teaser Trailer,Entertainment,Amazon MGM Studios,28014190,96852,17907,PT2M25S,2
South Korea,2024,10,연애,Comedy,띱 Deep,2119659,33356,1444,PT5M16S,17
South Korea,2024,11,G-DRAGON - POWER (Official Video),People & Blogs,OfficialGDRAGON,28791674,1072515,86570,PT2M47S,18
South Korea,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,179234402,6818435,105232,PT22M45S,30
South Korea,2025,1,Singing live undercover pretending to be a track (ft. LeeSeungGi)[BGL : Background Live] | JAYKEEOUT,Entertainment,JAYKEEOUT 제이키아웃,2553263,41337,6291,PT23M40S,22
South Korea,2025,2,"드디어 장난감 공장 지하에서 마주친 ""프로토타입""의 정체... [파피 플레이타임 챕터 4 스토리]",Gaming,대타맨,1317297,19709,2303,PT56M55S,22
South Korea,2025,3,45년간 방송하며 느낀 모두와 잘 지낼 필요없는 이유ㅣ지식인초대석 EP.29 (이경규 2부),Howto & Style,지식인사이드,2620600,63378,5701,PT27M58S,19
South Korea,2025,4,[SUB] 차은우의 웃으면 안되는 생일파티,Comedy,유병재,5969071,126758,8241,PT21M15S,20
South Korea,2025,5,ROSÉ - Messy (From F1® The Movie) [Official Music Video],Music,ROSÉ,24994661,995236,58275,PT3M5S,19
South Korea,2025,6,오징어 게임 시즌 3 | 공식 메인 예고편 | 넷플릭스,Entertainment,Netflix Korea 넷플릭스 코리아,2854422,29058,4034,PT1M59S,22
South Korea,2025,7,가 족같은 회사 워크샵,Comedy,너덜트,1751203,21157,1104,PT19M22S,18
South Korea,2025,8,Starting With You ❍,Music,Park Da Hye - Topic,2802746,23569,0,PT4M18S,8
South Korea,2025,9,DECO*27 - モニタリング (Best Friend Remix) feat. 初音ミク,Music,DECO*27,8707036,540163,16231,PT3M3S,7
South Korea,2025,10,화사 (HWASA) - 'Good Goodbye' MV,Music,HWASA,9609880,111548,5429,PT3M46S,7
South Korea,2025,11,ALLDAY PROJECT - ‘ONE MORE TIME’ M/V,Music,THEBLACKLABEL,13851326,,18084,PT3M23S,8
South Korea,2025,12,HLE vs T1 하이라이트 | Grand Finals | 2025 LoL KeSPA CUP,Gaming,한국e스포츠협회,2522815,26384,10565,PT52M13S,7
South Korea,2026,1,Wish,Music,Wonpil (DAY6) - Topic,1719610,66601,0,PT3M7S,7
South Korea,2026,2,영퍼티 아칼리,Gaming,랄로,1160370,9973,2140,PT54M4S,2
Spain,2024,10,MY HEIGHT vs MrBEAST CREW 🙈📏,Sports,Celine Dept,75750595,2443642,4450,PT22S,8
Spain,2024,11,"TO-TO (Official Video) - Karina, Hugo23, Sennior",Music,Karina & Marina,6090218,102805,18458,PT3M20S,10
Spain,2024,12,How Strong Is Tape?,People & Blogs,Stokes Twins,168946816,5567538,10303,PT24S,9
Spain,2025,1,100km/h Reflex Challenge 😱🚀,Sports,Celine Dept,149473261,4263259,5000,PT27S,9
Spain,2025,2,EL DESAYUNO DEL COLEGIO [Antes VS Ahora] 🏫😂 #humor #viral,Gaming,Delacruzphto,3488840,,1264,PT1M1S,9
Spain,2025,3,ESTO POR TODOS LOS QUE SUFRÍS LO MISMO 😂 #shorts #tobbaliink,Entertainment,TOBBAL SHORTS,3473791,269890,969,PT34S,9
Spain,2025,4,Can You Guess The Fake Soccer Ball?,People & Blogs,Stokes Twins,91153457,2572534,1801,PT35S,9
Spain,2025,5,¡Faltaba el boli! #ElDíaDespués,Sports,El Día Después por Movistar Plus+,13844349,571165,451,PT27S,10
Spain,2025,6,Pasé 1 año sacando la espada en la piedra.,Entertainment,GONZOK,20591525,1121969,2793,PT1M3S,9
Spain,2025,7,That Plot Twist 🤯,Sports,Red Bull,42731563,1350691,2923,PT49S,9
Spain,2025,8,Beéle - no tiene sentido (Letra),People & Blogs,Leo + The Pears,870086,769,10,PT2M39S,8
Spain,2025,9,Sergio Ramos - CIBELES (Official Video),Music,Sergio Ramos,7508483,457866,23587,PT3M1S,8
Spain,2025,10,Taylor Swift - The Fate of Ophelia (Official Music Video),Music,Taylor Swift,48840151,1352279,61814,PT3M59S,8
Spain,2025,11,DADDY YANKEE || BZRP Music Sessions #0/66,Entertainment,Bizarrap,37439353,2285321,111410,PT2M40S,10
Spain,2025,12,"Hasta siempre Robe. Hasta siempre, siempre, siempre.",Music,Robe,1251356,58750,4779,PT7M13S,9
Spain,2026,1,La Oreja de Van Gogh - Todos Estamos Bailando La Misma Canción (Video Oficial),Music,LODVGVEVO,1243015,47876,9635,PT4M3S,8
Spain,2026,2,"Survive 99 Nights, Win $99,000",Gaming,MrBeast Gaming,9899328,228432,13897,PT21M57S,2
Sri Lanka,2024,10,Uncomfortable [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,104184246,1775686,2873,PT47S,19
Sri Lanka,2024,11,"දැන් වයසයිනේ , නින්ද යනවා..😁",Entertainment,Lochi,1901835,66662,325,PT12S,29
Sri Lanka,2024,12,Tuna 🍣 ​⁠@patrickzeinali ​⁠@ChefRush,Howto & Style,albert_cancook,182340077,5350735,9188,PT48S,28
Sri Lanka,2025,1,The clever angel saw through the clown's scheme at a glance#angel#clown,People & Blogs,超人夫妇,158274583,4786063,7696,PT22S,25
Sri Lanka,2025,2,නිකන් ඉන්න | Nikan Inna - @Lochi,Entertainment,Lochi,1464679,48648,1853,PT14M25S,27
Sri Lanka,2025,3,Tom 🍓 Jerry (Soumya&Ammu)Real End Twist😍🎈 #shorts #viral #v5familyshow,Entertainment,V5 Family Show,84603283,1430435,891,PT1M,28
Sri Lanka,2025,4,Golden guy gifted me gold 😨 #trending #shorts #catchysmells #itmaaz #perfumer  #youtuber #perfume,People & Blogs,IT Maaz,112599735,3254862,3760,PT1M,27
Sri Lanka,2025,5,DIY Bamboo Creations with new Three Clour Balloone Slingshots #Bamboo #Bambooart,People & Blogs,Bamboo Art,157821566,3152822,2711,PT24S,27
Sri Lanka,2025,6,How To Choose Hot Pot Date Night! Pt.2,Entertainment,Jojo Sim,215616841,5737504,9906,PT1M19S,27
Sri Lanka,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847562,3882691,10634,PT17S,22
Sri Lanka,2025,8,H4R4M1 4 LYF (feat. BabeOnDaBeat),Music,01 Punchi Malith - Topic,548094,19112,702,PT4M39S,31
Sri Lanka,2025,9,"Oorum Blood (From ""Dude"")",Music,Paal Dabba - Topic,5687146,67272,921,PT4M1S,29
Sri Lanka,2025,10,King Lotuss - Namak Na (නමක් නෑ) [Official Music Video],Music,King Lotuss,2317615,68873,5031,PT3M25S,30
Sri Lanka,2025,11,Ansathu Malak (අන්සතු මලක්) - SANTHUR | Official Music Video,Music,SANTHUR,685236,17773,1679,PT3M23S,30
Sri Lanka,2025,12,18 Wannam  ( 18 වන්නම් ) | Yuki Navaratne & Ravi Jay | Official Animation Video by @CHAKRAVISUALS,Entertainment,Yuki Navaratne,3591382,76419,3441,PT3M55S,30
Sri Lanka,2026,1,Parasathu Yaya (From Father Movie),Music,Chamara Weerasinghe - Topic,1559313,38767,3023,PT4M52S,31
Sri Lanka,2026,2,Jana Nayagan - Official Trailer | Thalapathy Vijay | Pooja Hegde | H Vinoth | Anirudh | KVN,Film & Animation,KVN PRODUCTIONS,38847002,1489717,106108,PT2M52S,2
Sweden,2024,10,啊？就这么水灵灵的穿上了？,People & Blogs,一航1,103810196,2907114,8428,PT18S,19
Sweden,2024,11,Vi byter liv med 3 kändisar igen,Comedy,Random Making Movies,570683,12495,490,PT1H9M,28
Sweden,2024,12,"Beat Ronaldo, Win $1,000,000",Entertainment,MrBeast,174343129,6766269,104526,PT22M45S,28
Sweden,2025,1,Överraskar vår kameraman med drömresa för 500.000 kr,Comedy,Random Making Movies,600523,19382,450,PT1H6M39S,26
Sweden,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82175026,,6057,PT31S,27
Sweden,2025,3,Sveriges rikaste VS fattigaste kommun,Entertainment,Uppdrag: Mat,1063747,16943,1045,PT47M37S,30
Sweden,2025,4,Prepared father anticipates baby’s next move,People & Blogs,Daily Mail Cute,56512916,2685722,8259,PT19S,27
Sweden,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114869424,4863961,3519,PT44S,30
Sweden,2025,6,Resa för 500 vs 500.000,Entertainment,Uppdrag: Mat,682277,9460,405,PT47M41S,30
Sweden,2025,7,Who was faster? 😳😱 @isabellaafro,Comedy,Jaymondy,194847562,3882691,10634,PT17S,22
Sweden,2025,8,Amr Diab & Orange - Khatfoony (Official Music Video) |  عمرو دياب واورنچ - خطفوني (الكليب الرسمي),Music,Amr Diab,18273839,142616,4510,PT4M48S,29
Sweden,2025,9,Al Shami - Bethoon [Official Music Video] (2025) / الشامي - بتهون,Music,Al Shami - الشامي,23434241,382055,96863,PT4M9S,30
Sweden,2025,10,Taylor Swift - The Fate of Ophelia (Official Music Video),Music,Taylor Swift,83117818,1686520,78791,PT3M59S,25
Sweden,2025,11,Al Shami - Keefo [Official Music Video] (2025) /الشامي-  كيفو,Music,Al Shami - الشامي,14593343,257076,63351,PT3M4S,22
Sweden,2025,12,"Nassif Zeytoun - Ya Donia / من حلقة ""قصة ناصيف"" مع الإعلامي محمد قيس على منصة ""المشهد""",Music,T Start,3595140,23706,1866,PT3M19S,26
Sweden,2026,1,Haifa Wehbe - Badna Nroue (Official Lyric Video) | هيفاء وهبي - بدنا نروق,Music,Haifa Wehbe,17444166,87144,5440,PT1M51S,26
Sweden,2026,2,Masters of The Universe – Official Teaser Trailer,Entertainment,Amazon MGM Studios,28014191,96854,17907,PT2M25S,2
Switzerland,2024,10,*are you satisfied [Nam Phương] #namphuong #shorts #kungfu #martialarts #fighting #shaolin,Entertainment,Nam Phương,184296773,3463550,7170,PT19S,19
Switzerland,2024,11,Каха и лужа  #непосредственнокаха,Comedy,К-Media,60719629,1141313,13878,PT15S,28
Switzerland,2024,12,Magic trick REVEALED… 👀😱🤣 | Triple Charm #Shorts,Music,Triple Charm,144425664,3523079,7616,PT18S,30
Switzerland,2025,1,How Many People To Stop Ronaldo?,Entertainment,MrBeast,163436814,6863860,15744,PT21S,26
Switzerland,2025,2,The perfect snowball 😳❄️ (via @vidough/TT),Entertainment,SportsNation,82432219,,6064,PT31S,28
Switzerland,2025,3,Lighter and Fire Starter,Entertainment,YT Object,148323677,4825489,5056,PT20S,25
Switzerland,2025,4,2TON & ERMAL FEJZULLAHU - SI BORA (prod by Ero),Music,2TONoffical,7916750,19500,517,PT2M38S,28
Switzerland,2025,5,CRAZIEST IMPOSSIBLE SHOT YET 🤯🏒 @AlwaysHockey,Sports,Dude Perfect,114867493,4863896,3519,PT44S,30
Switzerland,2025,6,Noizy x Kida - Shoqe,Entertainment,thisisnoizy,12078057,45507,2158,PT2M56S,30
Switzerland,2025,7,2TON x GJIKO - BROKE TO RICH,Music,2TONoffical,3211525,9345,196,PT2M34S,31
Switzerland,2025,8,Avatar: Fire and Ash | Official Trailer,Entertainment,Avatar,23491016,565132,31943,PT2M26S,31
Switzerland,2025,9,Fadel Chaker - Sahak Isho2  | 2025 | فضل شاكر - صحاك الشوق,Music,Fadel Chaker,68172768,573428,57843,PT4M2S,30
Switzerland,2025,10,Konstantinos Argiros x Noizy - Nero (Official Music Video),Music,Κωνσταντίνος Αργυρός Tv,9787735,53455,2083,PT3M13S,30
Switzerland,2025,11,ROSALÍA - Berghain (Official Video) feat. Björk & Yves Tumor,Music,RosaliaVEVO,29017689,907593,42949,PT3M27S,30
Switzerland,2025,12,BLOK3 - KUSURA BAKMA (Official Music Video),Music,Blok3,63238193,570354,38084,PT2M54S,31
